# code;components;@POWER_SUPPLY;@IDEAL_FOR_ENVIRONMENT;@MANUFACTURER;@COLOR;@MIN_MAX_NOMINAL_CAPACITY;@CONDENSER_MATERIAL;@BACKLIT_REMOTE_CONTROL;@STABLE_TEMPERATURE_CONTROL;@EVAPORATOR_TEMPERATURE_INDICATOR;@BREEZE_FUNCTION;@DEHUMIDIFICATION;@ANTI_BACTERIA_FILTER;@CLEAR_FILTER_WARNING;@ANTI_CORROSION_PROTECTION;@MEMORY;@TURBO;@SWING;@VENTILATION_SPEED_REGULATION;@SLEEP;@TIMER;@WIDTH;@PACKAGE_CONTENT;@NET_WEIGHT;@GROSS_WEIGHT;@DEPTH;@HEIGHT;@EER;@REFRIGERANT_GAS;@CAPACITY;@PRODUCT_WARRANTY;@CONDENSER_TYPE;@AIR_FLOW;@LIQUID_LINE_DIAMETER;@INTERNAL_NOISE_LEVEL;@EXTERNAL_NOISE_LEVEL;@REMOTE_CONTROL;@SUCTION_LINE_DIAMETER;@SERPENTINE_MATERIAL;@LEFT_RIGHT_AIR_CONTROL;@UP_DOWN_AIR_CONTROL;@ENERGY_CONSUMPTION;@COMPRESSOR_TECNOLOGY;@PHASE;@COOLING_POWER;@VOLTAGE;@EAN_CODE;@CYCLE;@ELETRIC_COOLING_CURRENT;@ENERGETIC_CLASSIFICATION_INMETRO;@CAPACITY_BTU;@HEATING_POWER;@ELETRIC_HEATING_CURRENT;@FREQUENCY;catalogVersion
1820;Evaporadora_1820:centralArProductCatalog:Staged;condenser;;Fujitsu;Branco;1700/9000/10500;;false;false;false;true;true;true;false;true;true;true;true;true;true;true;663;;;;293;535;3,56;R410-A;9000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;600 m³/h;1/4 pol;21;46;true;3/8 pol;coper;automatic;automatic;;inverter;singlePhase;740W;220V;4974437376549;hotCold;3,7A;a_inmetro;9000;740W;3,7A;60;centralArProductCatalog:Staged
1820;Evaporadora_1820:centralArProductCatalog:Online;condenser;;Fujitsu;Branco;1700/9000/10500;;false;false;false;true;true;true;false;true;true;true;true;true;true;true;663;;;;293;535;3,56;R410-A;9000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;600 m³/h;1/4 pol;21;46;true;3/8 pol;coper;automatic;automatic;;inverter;singlePhase;740W;220V;4974437376549;hotCold;3,7A;a_inmetro;9000;740W;3,7A;60;centralArProductCatalog:Online
1841;Evaporadora_1841:centralArProductCatalog:Staged;condenser;;Fujitsu;Branco;3100/17000/20100;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;790;;;;300;578;3,21;R410-A;18000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;780 m³/h;1/4 pol;32;48;true;1/2 pol;coper;manual;automatic;;inverter;singlePhase;1550W;220V;4974437366823;hotCold;7,2A;b_inmetro;17000;1720W;7,9A;60;centralArProductCatalog:Staged
1841;Evaporadora_1841:centralArProductCatalog:Online;condenser;;Fujitsu;Branco;3100/17000/20100;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;790;;;;300;578;3,21;R410-A;18000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;780 m³/h;1/4 pol;32;48;true;1/2 pol;coper;manual;automatic;;inverter;singlePhase;1550W;220V;4974437366823;hotCold;7,2A;b_inmetro;17000;1720W;7,9A;60;centralArProductCatalog:Online
1842;Evaporadora_1842:centralArProductCatalog:Staged;condenser;;Fujitsu;Branco;3100/23000/27300;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;790;;;;315;578;3,01;R410-A;24000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;980  m³/h;1/4 pol;32;52;true;5/8 pol;coper;manual;automatic;;inverter;singlePhase;2240;220V;4974437367363;hotCold;10,3A;c_inmetro;23000;2260W;10,4A;60;centralArProductCatalog:Staged
1842;Evaporadora_1842:centralArProductCatalog:Online;condenser;;Fujitsu;Branco;3100/23000/27300;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;790;;;;315;578;3,01;R410-A;24000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;980  m³/h;1/4 pol;32;52;true;5/8 pol;coper;manual;automatic;;inverter;singlePhase;2240;220V;4974437367363;hotCold;10,3A;c_inmetro;23000;2260W;10,4A;60;centralArProductCatalog:Online
1843;Evaporadora_1843:centralArProductCatalog:Staged;condenser;;Fujitsu;Branco;9500/32000/38200;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;900;;;;330;830;3,21;R410-A;30000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;1900  m³/h;3/8 pol;31;54;true;5/8 pol;coper;manual;automatic;;inverter;singlePhase;2920W;220V;4974437362306;hotCold;13,4A;b_inmetro;32000;2960W;13,6A;60;centralArProductCatalog:Staged
1843;Evaporadora_1843:centralArProductCatalog:Online;condenser;;Fujitsu;Branco;9500/32000/38200;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;900;;;;330;830;3,21;R410-A;30000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;1900  m³/h;3/8 pol;31;54;true;5/8 pol;coper;manual;automatic;;inverter;singlePhase;2920W;220V;4974437362306;hotCold;13,4A;b_inmetro;32000;2960W;13,6A;60;centralArProductCatalog:Online
1847;Evaporadora_1847:centralArProductCatalog:Staged;condenser;;Fujitsu;Branco;3100/17000/20100;;false;false;false;true;true;true;true;true;true;true;true;true;true;true;790;;;;300;578;3,11;R410-A;18000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;680  m³/h;1/4 pol;28;48;true;1/2 pol;coper;manual;automatic;;inverter;singlePhase;1600;220V;4974437366823;hotCold;7,4A;b_inmetro;17000;1750;8,1A;60;centralArProductCatalog:Staged
1847;Evaporadora_1847:centralArProductCatalog:Online;condenser;;Fujitsu;Branco;3100/17000/20100;;false;false;false;true;true;true;true;true;true;true;true;true;true;true;790;;;;300;578;3,11;R410-A;18000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;680  m³/h;1/4 pol;28;48;true;1/2 pol;coper;manual;automatic;;inverter;singlePhase;1600;220V;4974437366823;hotCold;7,4A;b_inmetro;17000;1750;8,1A;60;centralArProductCatalog:Online
1849;Evaporadora_1849:centralArProductCatalog:Staged;condenser;;Fujitsu;Branco;9500/32000/38200;;false;false;false;true;true;true;true;true;true;true;true;true;true;true;900;;;;330;830;3,21;R410-A;30000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;1.800;3/8 pol;33;54;true;5/8 pol;coper;manual;automatic;;inverter;singlePhase;2920W;220V;4974437362306;hotCold;13,4A;b_inmetro;32000;2960W;13,6A;60;centralArProductCatalog:Staged
1849;Evaporadora_1849:centralArProductCatalog:Online;condenser;;Fujitsu;Branco;9500/32000/38200;;false;false;false;true;true;true;true;true;true;true;true;true;true;true;900;;;;330;830;3,21;R410-A;30000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;1.800;3/8 pol;33;54;true;5/8 pol;coper;manual;automatic;;inverter;singlePhase;2920W;220V;4974437362306;hotCold;13,4A;b_inmetro;32000;2960W;13,6A;60;centralArProductCatalog:Online
1867;Evaporadora_1867:centralArProductCatalog:Staged;condenser;;Springer Midea;Branco;18000;;true;true;false;false;false;true;false;true;true;true;true;true;true;true;800;;;;333;554;3,40;R410-A;18000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;720 m³/h;1/4 pol;40;53;true;1/2 pol;coper;manual;automatic;32,6;inverter;singlePhase;1550W;220V;7898626572567;cold;7,32A;a_inmetro;18000;;;60;centralArProductCatalog:Staged
1867;Evaporadora_1867:centralArProductCatalog:Online;condenser;;Springer Midea;Branco;18000;;true;true;false;false;false;true;false;true;true;true;true;true;true;true;800;;;;333;554;3,40;R410-A;18000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;720 m³/h;1/4 pol;40;53;true;1/2 pol;coper;manual;automatic;32,6;inverter;singlePhase;1550W;220V;7898626572567;cold;7,32A;a_inmetro;18000;;;60;centralArProductCatalog:Online
1868;Evaporadora_1868:centralArProductCatalog:Staged;condenser;;Springer Midea;Branco;12000;;true;true;false;false;false;true;false;true;true;true;true;true;true;true;770;;;;300;555;3,54;R410-A;12000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;570 m³/h;1/4 pol;40;53;true;1/2 pol;coper;manual;automatic;22;inverter;singlePhase;994W;220V;7898626572598;hotCold;5,35A;a_inmetro;12000;994W;5,35A;60;centralArProductCatalog:Staged
1868;Evaporadora_1868:centralArProductCatalog:Online;condenser;;Springer Midea;Branco;12000;;true;true;false;false;false;true;false;true;true;true;true;true;true;true;770;;;;300;555;3,54;R410-A;12000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;570 m³/h;1/4 pol;40;53;true;1/2 pol;coper;manual;automatic;22;inverter;singlePhase;994W;220V;7898626572598;hotCold;5,35A;a_inmetro;12000;994W;5,35A;60;centralArProductCatalog:Online
1886;Evaporadora_1886:centralArProductCatalog:Staged;condenser;;Samsung;Branco;7500/24000/27300;;false;false;false;true;true;true;false;true;true;true;true;true;true;true;880;;;;310;798;3,25;R410-A;24000;A garantia deste produto é de 1 ano concedido pela Samsung conforme descrito no Manual do fabricante.;horizontal;1026;1/4 pol;45;56;true;5/8 pol;coper;manual;automatic;52,7;inverter;singlePhase;2510W;220V;7892509088046;hotCold;9,7A;a_inmetro;24000;2400W;10,2A;60;centralArProductCatalog:Staged
1886;Evaporadora_1886:centralArProductCatalog:Online;condenser;;Samsung;Branco;7500/24000/27300;;false;false;false;true;true;true;false;true;true;true;true;true;true;true;880;;;;310;798;3,25;R410-A;24000;A garantia deste produto é de 1 ano concedido pela Samsung conforme descrito no Manual do fabricante.;horizontal;1026;1/4 pol;45;56;true;5/8 pol;coper;manual;automatic;52,7;inverter;singlePhase;2510W;220V;7892509088046;hotCold;9,7A;a_inmetro;24000;2400W;10,2A;60;centralArProductCatalog:Online
1890;Evaporadora_1890:centralArProductCatalog:Staged;condenser;;Springer Midea;Branco;23000;;true;true;false;false;false;true;false;true;true;true;true;true;true;true;845;;;;363;702;3,40;R410-A;24000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;1180 m³/h;3/8 pol;40;53;true;5/8 pol;coper;manual;automatic;43,5;inverter;singlePhase;2070W;220V;7898626573793;hotCold;8,1A;a_inmetro;23000;2070W;8,1A;60;centralArProductCatalog:Staged
1890;Evaporadora_1890:centralArProductCatalog:Online;condenser;;Springer Midea;Branco;23000;;true;true;false;false;false;true;false;true;true;true;true;true;true;true;845;;;;363;702;3,40;R410-A;24000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;1180 m³/h;3/8 pol;40;53;true;5/8 pol;coper;manual;automatic;43,5;inverter;singlePhase;2070W;220V;7898626573793;hotCold;8,1A;a_inmetro;23000;2070W;8,1A;60;centralArProductCatalog:Online
1900;Evaporadora_1900:centralArProductCatalog:Staged;condenser;;Carrier;Branco;35000/36000;;false;false;false;false;true;true;false;true;false;false;true;true;true;true;623;;;;623;759;2,89;R410-A;36000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1360  m³/h;3/8 pol;60;65;true;3/4 pol;coper;manual;automatic;76,65;onOff;singlePhase;3650W;220V;7898626575018;hotCold;19,8A;b_inmetro;35000;3650W;14,21A;60;centralArProductCatalog:Staged
1900;Evaporadora_1900:centralArProductCatalog:Online;condenser;;Carrier;Branco;35000/36000;;false;false;false;false;true;true;false;true;false;false;true;true;true;true;623;;;;623;759;2,89;R410-A;36000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1360  m³/h;3/8 pol;60;65;true;3/4 pol;coper;manual;automatic;76,65;onOff;singlePhase;3650W;220V;7898626575018;hotCold;19,8A;b_inmetro;35000;3650W;14,21A;60;centralArProductCatalog:Online
1916;Evaporadora_1916:centralArProductCatalog:Staged;condenser;;Carrier;Branco;36000;;false;false;false;false;true;true;false;true;false;false;true;true;true;true;623;;;;623;759;3,03;R410-A;36000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1360  m³/h;3/8 pol;59;61;true;3/4 pol;coper;manual;automatic;71,19;onOff;singlePhase;3482W;220V;7898626574783;cold;15,76A;b_inmetro;36000;;;60;centralArProductCatalog:Staged
1916;Evaporadora_1916:centralArProductCatalog:Online;condenser;;Carrier;Branco;36000;;false;false;false;false;true;true;false;true;false;false;true;true;true;true;623;;;;623;759;3,03;R410-A;36000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1360  m³/h;3/8 pol;59;61;true;3/4 pol;coper;manual;automatic;71,19;onOff;singlePhase;3482W;220V;7898626574783;cold;15,76A;b_inmetro;36000;;;60;centralArProductCatalog:Online
1934;Evaporadora_1934:centralArProductCatalog:Staged;condenser;;Springer Midea;Branco;23000;;true;false;false;false;false;true;false;true;true;true;true;true;true;true;845;;;;363;702;3,40;R410-A;24000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;1180 m³/h;3/8 pol;40;53;true;5/8 pol;coper;manual;automatic;43,5;inverter;singlePhase;2070W;220V;7898626574332;cold;8,1A;a_inmetro;23000;;;60Hz;centralArProductCatalog:Staged
1934;Evaporadora_1934:centralArProductCatalog:Online;condenser;;Springer Midea;Branco;23000;;true;false;false;false;false;true;false;true;true;true;true;true;true;true;845;;;;363;702;3,40;R410-A;24000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;1180 m³/h;3/8 pol;40;53;true;5/8 pol;coper;manual;automatic;43,5;inverter;singlePhase;2070W;220V;7898626574332;cold;8,1A;a_inmetro;23000;;;60Hz;centralArProductCatalog:Online
1969;Evaporadora_1969:centralArProductCatalog:Staged;condenser;;Springer Midea;Branco;18000;;false;false;false;false;false;true;true;false;true;true;true;true;false;true;800;;;;333;554;3,24;R410-A;18000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;720;1/4 pol;40;53;true;1/2 pol;coper;manual;automatic;32,6;inverter;singlePhase;1550W;220V;7898626572604;hotCold;7,32A;a_inmetro;18000;1550W;7,32A;60;centralArProductCatalog:Staged
1969;Evaporadora_1969:centralArProductCatalog:Online;condenser;;Springer Midea;Branco;18000;;false;false;false;false;false;true;true;false;true;true;true;true;false;true;800;;;;333;554;3,24;R410-A;18000;A garantia deste produto é de 2 anos concedido pela Springer Midea quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;horizontal;720;1/4 pol;40;53;true;1/2 pol;coper;manual;automatic;32,6;inverter;singlePhase;1550W;220V;7898626572604;hotCold;7,32A;a_inmetro;18000;1550W;7,32A;60;centralArProductCatalog:Online
1972;Evaporadora_1972:centralArProductCatalog:Staged;condenser;;Carrier;Branco;49000;;false;true;false;false;true;false;false;false;false;false;true;true;true;true;782;;;;782;906;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2100;3/8 pol;39;59;true;7/8 pol;aluminium;manual;automatic;99,49;inverter;singlePhase;4738W;220V;7898626573366;cold;21,5A;b_inmetro;49000;;;60;centralArProductCatalog:Staged
1972;Evaporadora_1972:centralArProductCatalog:Online;condenser;;Carrier;Branco;49000;;false;true;false;false;true;false;false;false;false;false;true;true;true;true;782;;;;782;906;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2100;3/8 pol;39;59;true;7/8 pol;aluminium;manual;automatic;99,49;inverter;singlePhase;4738W;220V;7898626573366;cold;21,5A;b_inmetro;49000;;;60;centralArProductCatalog:Online
